date,PX,ret_1d,logret_1d,sma_5,sma_20,ema_12,ema_26,sma_cross,bb_mid_20,bb_up_20,bb_lo_20,bb_pos,rsi_14,macd,macd_sig_9,macd_hist,vol_20d,roc_12,Volume
2013-03-05,23.1896,0.007170622597667764,0.007145035925550253,22.91318,22.633265,22.779242645956423,22.60809964039902,1,22.633265,23.19285674319458,22.073673256805424,0.99418014430308,63.668280759783364,0.17114300555740414,0.1356273318138313,0.03551567374357284,0.1268272967726462,0.019403733042614224,50653940.04994
2013-03-06,22.9728,-0.009349018525545927,-0.009392994904506919,22.958099999999998,22.666379999999997,22.809020700424664,22.63511448185094,1,22.666379999999997,23.2239317105109,22.108828289489093,0.5495813109769117,57.863924569657385,0.17390621857372324,0.1432831091658097,0.030623109407913546,0.13315451707710538,0.011055559467643139,62897391.162104
2013-03-07,23.0176,0.0019501323304083051,0.0019482332908733726,23.01374,22.708325,22.841109823436256,22.663446742454575,1,22.708325,23.23686611377096,22.179783886229036,0.585148424487606,58.701773562359094,0.17766308098168082,0.15015910352898393,0.027503977452696893,0.13026227834373408,0.0033958595796808044,35694138.888823
2013-03-08,22.9072,-0.004796329765049401,-0.004807869066974046,23.02234,22.747194999999998,22.851277542907603,22.68150253930979,1,22.747194999999998,23.206389298858472,22.288000701141524,0.3484472703554092,55.759350474016905,0.16977500359781317,0.15408228354274978,0.01569272005506339,0.13165790330307878,0.004873640666605228,46053138.196476
2013-03-11,22.7961,-0.004850003492351762,-0.004861802926279779,22.97666,22.769665,22.842788690152588,22.68999124010166,1,22.769665,23.18855566667859,22.35077433332141,0.06310715922511272,52.88640356499095,0.15279745005092948,0.15382531684438572,-0.0010278667934562336,0.13005068054128613,0.013813346378777513,44787993.935623
2013-03-12,22.8292,0.00145200275485724,0.001450949618172172,22.90458,22.781035,22.840698122436805,22.70030300009413,1,22.781035,23.19302882353432,22.36904117646568,0.11690709240933259,53.652589169877466,0.14039512234267448,0.15113927794404347,-0.010744155601368988,0.12421225073102574,0.005408166860444652,47995946.606511
2013-03-13,22.8362,0.00030662484887789,0.00030657784908620585,22.87726,22.791975,22.840006103600373,22.710369444531604,1,22.791975,23.19723850556917,22.38671149443083,0.10912652975719922,53.823615265942415,0.12963665906876898,0.14683875416898856,-0.017202095100219583,0.12421195120471937,0.01998320588865865,35579599.243513
2013-03-14,23.0176,0.00794352825776623,0.007912144525995625,22.87726,22.805885,22.86732824150801,22.733127263455188,1,22.805885,23.2224892336229,22.3892807663771,0.5081921471581631,58.13495638125598,0.13420097805282083,0.144311198945755,-0.010110220892934174,0.12585103561932393,0.028085471307082166,68360706.491415
2013-03-15,22.929,-0.0038492284165161372,-0.0038566557620433807,22.88162,22.814925000000002,22.87681620435293,22.7476363550511,1,22.814925000000002,23.234097361858705,22.3957526381413,0.27214341970010286,55.4135729599696,0.12917984930183124,0.14128492901697026,-0.012105079715139022,0.12684742626602047,0.007947881590631312,113343299.57308
2013-03-18,22.9827,0.002342012298835572,0.002339274062520344,22.91894,22.82798,22.893106019067865,22.765048476899164,1,22.82798,23.25115875083317,22.40480124916683,0.36561382086265476,56.73550541177197,0.12805754216870113,0.13863945164731645,-0.010581909478615315,0.1268845094471264,0.010699490751735041,54803699.881496
2013-03-19,23.0501,0.002932640638393158,0.0029283488366635396,22.96312,22.833499999999997,22.91725893921127,22.786163404536264,1,22.833499999999997,23.26560080207831,22.401399197921684,0.5012719230286165,58.402536638239916,0.1310955346750049,0.13713066825285414,-0.006035133577849239,0.12277745185254525,0.008130614672719805,63453049.984695
2013-03-20,23.1653,0.0049978091201339225,0.004985361528696668,23.02894,22.85196,22.955419102409532,22.814247596792836,1,22.85196,23.308204345428695,22.3957156545713,0.6867811144170557,61.15738575950409,0.1411715056166969,0.13793883572562268,0.003232669891074208,0.12134682407299416,0.006115225086321008,43343913.921212
2013-03-21,22.9925,-0.007459432858629045,-0.007487393562021717,23.023919999999997,22.87731,22.96112385588499,22.827451478511886,1,22.87731,23.303149331696662,22.45147066830334,0.27050108204202256,55.24700262755818,0.13367237737310234,0.1370855440551186,-0.003413166682016272,0.11319832922199097,-0.008499499775761477,41852863.181906
2013-03-22,23.1066,0.004962487767750323,0.00495021521019284,23.059440000000002,22.89732,22.98350480113345,22.848129146770265,1,22.89732,23.326938330490602,22.4677016695094,0.4871300527633727,58.12473795443486,0.13537565436318388,0.13674356611673166,-0.0013679117535477792,0.10953784814587936,0.0058242791475136,35112147.465764
2013-03-25,23.0335,-0.003163598279279478,-0.003168613035558382,23.0696,22.929555,22.991196370189844,22.86186032108358,1,22.929555,23.289638928665237,22.569471071334764,0.2886688122552531,55.65555290426433,0.12933604910626428,0.1352620627146382,-0.0059260136083739146,0.0957500230185749,0.0006907757542053972,53979596.987754
2013-03-26,23.0335,0.0,0.0,23.06628,22.96179,22.99770462092987,22.874574371373683,1,22.96179,23.218692093984274,22.704887906015728,0.27913357531601,55.65555290078121,0.12313024955618701,0.13283570008294798,-0.009705450526760973,0.0957500230185749,0.00551355032478873,34025096.356209
2013-03-27,23.2062,0.007497774979920546,0.007469806379607807,23.07446,22.984689999999997,23.029780833094506,22.89913923275341,1,22.984689999999997,23.24307409515745,22.726305904842544,0.8572896093508369,60.2789164465223,0.13064160034109662,0.1323968801345777,-0.0017552797934810849,0.08255537171143769,0.01798991932830618,44071017.220627
2013-03-28,23.391,0.007963389094293838,0.007931848646614783,23.154159999999997,23.01727,23.08535301261843,22.935573363660563,1,23.01727,23.307755119464527,22.726784880535472,1.2865719272950105,64.53940261947685,0.14977964895786755,0.13587343389923567,0.013906215058631877,0.08591868943010282,0.024608834299931548,67796272.524244
2013-04-01,23.4006,0.0004104142618956974,0.0004103300649987975,23.21296,23.04409,23.13385254913867,22.97001978116719,1,23.04409,23.37174123884173,22.716438761158273,1.0880776805858872,64.75091697012472,0.16383276797148127,0.1414653007136848,0.02236746725779648,0.08461472061244366,0.024715145251837045,35699184.264216
2013-04-02,23.5588,0.006760510414262955,0.00673776063956731,23.31802,23.070805,23.199229080040414,23.01363313071036,1,23.070805,23.470859372487148,22.670750627512852,1.2198216881523467,68.12505729848944,0.18559594933005386,0.1502914304369586,0.035304518893095244,0.08439184360514067,0.02351244265257879,34790979.836048
2013-04-03,23.3596,-0.008455439156493605,-0.008491389174388684,23.38324,23.079304999999998,23.223901529264964,23.039260306213297,1,23.079304999999998,23.49682951664389,22.661780483356107,0.6713258475287768,60.29820337897068,0.18464122305166697,0.15716138895990028,0.027479834091766686,0.08783405450270108,0.01877971128265532,42865610.695859
2013-04-04,23.3841,0.0010488193290980607,0.0010482697023780308,23.41882,23.099870000000003,23.248547447839584,23.064803987234534,1,23.099870000000003,23.53543381416416,22.664306185835844,0.6525565043676328,60.89330737459656,0.18374346060505076,0.16247780328893038,0.021265657316120373,0.07991095608404225,0.01746531086425862,55336167.177423
2013-04-05,23.4749,0.00388298031568457,0.0038754610062201947,23.4356,23.122735,23.283370917402724,23.095181469661604,1,23.122735,23.587169734068436,22.65830026593156,0.7582658534495164,63.10082323381176,0.18818944774112012,0.16762013217936833,0.02056931556175179,0.08054066516988166,0.01842942113049406,62260211.850415
2013-04-08,23.3841,-0.003867961098875883,-0.003875461006220276,23.4323,23.14658,23.298867699340768,23.11658284227926,1,23.14658,23.613385008766198,22.679774991233803,0.5088205900527598,59.48470406346827,0.1822848570615072,0.17055307715579612,0.011731779905711087,0.07971517914886836,0.009445161513125244,42494883.105378
2013-04-09,24.2221,0.0358363161293358,0.035209135340451614,23.56496,23.21788,23.440903437903728,23.198473002110426,1,23.21788,23.861437725214188,22.574322274785814,1.5604194630182973,74.1870837536854,0.24243043579330248,0.1849285488832974,0.05750188691000507,0.14255950235711928,0.05347830814396004,95036669.940511
2013-04-10,24.7672,0.022504241993881458,0.022254757575486957,23.84648,23.31478,23.644949062841615,23.314675001954097,1,23.31478,24.23574279277874,22.393817207221257,1.5770669688161243,79.41891504146177,0.3302740608875183,0.2139976512841416,0.11627640960337671,0.15780677824308528,0.07186691248387911,86914127.46701
2013-04-11,23.6654,-0.044486256016021075,-0.04550613132992798,23.90274,23.356240000000003,23.648095360865984,23.34065463143898,1,23.356240000000003,24.261003551314964,22.451476448685042,0.3417025360390265,55.10639685190873,0.30744072942700384,0.23268626691271407,0.07475446251428977,0.23648727531068942,0.027433954891788126,160044304.71795
