date,PX,ret_1d,logret_1d,sma_5,sma_20,ema_12,ema_26,sma_cross,bb_mid_20,bb_up_20,bb_lo_20,bb_pos,rsi_14,macd,macd_sig_9,macd_hist,vol_20d,roc_12,Volume,avg_sentiment,sentiment_lag1,z_rsi,z_macd,z_px_roc,composite,signal,future_ret
2025-07-30,513.24,0.0013071385371752,0.0013062849753323,512.58,505.6445000000001,509.0868597025144,500.8652423214624,1,505.6445000000001,518.2725881163633,493.01641188363686,0.601476639219668,70.2515622424304,8.221617381052056,9.09484422010305,-0.8732268390509947,0.1029828885894136,0.0203172836070137,26380434.0,0.0,0.0,-0.7150860519288993,-1.7031907075306802,-0.7100617904788948,-0.8173365139360631,0,0.039474709687475684
2025-07-31,533.5,0.0394747096874756,0.0387154987149905,517.104,507.765,512.8427274405891,503.2826317791318,1,507.765,523.8675718769888,491.6624281230113,1.598191903541592,81.73624241074563,9.560095661457297,9.1878945083739,0.3722011530833953,0.1645109191796214,0.0547230240006326,51617326.0,0.0,0.0,2.6302770758900405,-1.2069539135415006,-0.015215015919339315,0.2189916812208642,1,-0.017600749765698143
2025-08-01,524.11,-0.0176007497656981,-0.0177574847875329,519.184,509.0285,514.5761539881908,504.8253997954924,1,509.0285,526.1178358868505,491.9391641131496,0.8825094257527366,68.53084022346732,9.750754192698366,9.300466445238795,0.450287747459571,0.1758547808221012,0.0365689648352518,28977628.0,0.0,0.0,-1.2016404281758062,-1.1148387715630306,-0.34904131378014,-0.6412022383489678,0,0.021999198641506457
2025-08-04,535.64,0.0219991986415064,0.0217607076730902,523.812,510.9245,517.8167456823153,507.1079627736041,1,510.9245,530.9013766064252,490.9476233935748,1.2372054193922752,74.07046229096707,10.708782908711214,9.58212973793328,1.126653170777935,0.1875702010299701,0.0467852257181942,25349004.0,0.0,0.0,0.383020019175223,-0.7534672659914038,-0.08556803759689825,-0.1417116258217207,0,-0.01473004256590249
2025-08-05,527.75,-0.0147300425659024,-0.0148396068989354,526.848,512.481,519.3449386542668,508.637002568152,1,512.481,532.615463672256,492.346536327744,0.7583514638653968,65.5649738132372,10.707936086114842,9.807291007569592,0.9006450785452493,0.1978947414169942,0.034702480149005,19171569.0,0.0,0.0,-1.9856337612277988,-0.731610075885134,-0.3393456684993956,-0.6988002551916317,0,-0.005324490762671608
2025-08-06,524.94,-0.0053244907626716,-0.0053387163822017,529.188,513.5525,520.2057173228411,509.8446320075481,1,513.5525,533.9559030959474,493.14909690405256,0.558117679999267,62.79916549690392,10.361085315292996,9.918049869114274,0.4430354461787225,0.1957590149394261,0.0291730384660628,21355702.0,0.0,0.0,-2.560977125457665,-0.8277061433331623,-0.46357087860239854,-0.8813717684356631,0,-0.007810416428544298
2025-08-07,520.84,-0.0078104164285442,-0.0078410774857006,526.6560000000001,514.5205,520.3032992731733,510.6591037106927,1,514.5205,534.3409652078001,494.7000347921998,0.3188371177843537,58.8953151876509,9.644195562480547,9.86327900778753,-0.2190834453069818,0.1977906456202177,0.030815207710729,16079144.0,0.0,0.0,-3.2073868766783353,-1.0482880802851764,-0.3928270335164938,-1.041038857137734,0,0.002303970509177411
2025-08-08,522.04,0.0023039705091774,0.0023013204387992,526.242,515.4565,520.5704840003773,511.5021330654562,1,515.4565,534.8125068468065,496.1004931531935,0.3401269720611899,59.68523942836327,9.068350934921057,9.704293393214236,-0.6359424582931794,0.1976882184250382,0.0319647340225748,15531009.0,0.0,0.0,-2.765375415790243,-1.2174077416055427,-0.3274715144002718,-0.9720420485995294,0,-0.0005172017469925461
2025-08-11,521.77,-0.0005172017469925,-0.0005173355419507,523.4680000000001,516.394,520.7550249233961,512.2627158013483,1,516.394,535.0161536433567,497.7718463566433,0.2886884139696605,59.40860218091848,8.4923091220478,9.461896538980948,-0.9695874169331482,0.1976755973438193,0.0213161603507672,20194372.0,0.0,0.0,-2.6174931148238203,-1.3900043298817841,-0.728723460526546,-1.1260529166195012,0,0.014316652931368301
2025-08-12,529.24,0.0143166529313683,0.0142151374168341,523.766,517.565,522.0604057044121,513.5202924086559,1,517.565,536.3323417347922,498.7976582652079,0.6220912990759926,64.33398332515846,8.540113295756214,9.277539890336,-0.7374265945797873,0.2021799151979754,0.0302310642191119,18688921.0,0.0,0.0,-1.5073171844992628,-1.346468811744427,-0.3502112708707007,-0.7606545846407046,0,-0.01636308669034836
2025-08-13,520.58,-0.0163630866903483,-0.0164984405626156,522.894,518.313,521.8326509806565,514.0432337117185,1,518.313,536.2499035642912,500.3760964357087,0.1263874777424341,55.87014077745078,7.789417268937996,8.979915366056401,-1.1904980971184056,0.2127899564590135,0.0157658536585365,19619160.0,0.0,0.0,-2.991563640349672,-1.601752009236986,-1.4533035131077612,-1.507406959966897,0,0.003649775250681886
2025-08-14,522.48,0.0036497752506818,0.003643130982807,523.222,518.852,521.9322431374785,514.6681793627023,1,518.852,536.5990597713345,501.1049402286655,0.2044282290557268,57.20055138751682,7.264063774776218,8.636745047800364,-1.3726812730241456,0.2093709054243665,0.0193339446319527,20269074.0,0.0,0.0,-2.551397186546357,-1.784978499784896,-1.2149347063579576,-1.3817512094807807,0,-0.004421221864951863
2025-08-15,520.17,-0.0044212218649518,-0.0044310243697106,522.848,519.358,521.6611288086357,515.0757216321317,1,519.358,536.6188002498193,502.0971997501806,0.0470430100718251,55.028433606307175,6.585407176503964,8.226477473541085,-1.6410702970371212,0.2097391045090649,0.0135024549918165,25213272.0,0.0,0.0,-2.733641917250364,-2.0333984800738674,-1.6439531634423794,-1.6304616106733723,0,-0.005901916681084862
2025-08-18,517.1,-0.0059019166810848,-0.0059194018225152,521.914,519.71,520.9594166842302,515.2256681778997,1,519.71,536.4517536653267,502.9682463346733,-0.1558976468161457,52.19184171684045,5.733748506330471,7.727931680098962,-1.9941831737684907,0.2111553619402982,-0.0307403936269915,23760583.0,0.0,0.0,-2.936374356801915,-2.324609079175411,-4.31893884754132,-2.6800557377936975,0,-0.014175207890156694
2025-08-19,509.77,-0.0141752078901566,-0.0142766357982026,518.02,519.9350000000001,519.2379679635794,514.8215446091664,-1,519.9350000000001,535.9654808346626,503.9045191653376,-0.6341044978526442,46.08372204702436,4.416423354413041,7.065630014961778,-2.649206660548737,0.2148990634385318,-0.0273606685619431,21481016.0,0.0,0.0,-3.450490670208328,-2.739274128300285,-3.575915735614801,-2.626487173581917,0,-0.007944759401298573
2025-08-20,505.72,-0.0079447594012985,-0.0079764871602762,515.048,519.9275,517.1582805845673,514.1473561195985,-1,519.9275,535.9858041315064,503.8691958684937,-0.8847447329213866,43.08351145878607,3.0109244649687525,6.2546889049631735,-3.243764439994421,0.2169305531973684,-0.0558584123665147,27723025.0,0.0,0.0,-3.4270901679809183,-3.0665695831167343,-4.318257422024937,-2.9634505270840954,0,-0.0029265206042869973
2025-08-21,504.24,-0.0029265206042869,-0.0029308112388423,511.4,519.5955,515.1708528023262,513.4134778885171,-1,519.5955,536.6829795345338,502.5080204654663,-0.8986404325439902,42.00724509604957,1.7573749138090309,5.355226106732345,-3.597851192923314,0.2139420867979234,-0.0445476077688299,18443254.0,0.0,0.0,-3.1849913449002383,-3.246503649187919,-3.3307799691806346,-2.6143971704902498,0,0.005929716008250097
2025-08-22,507.23,0.00592971600825,0.0059122044339561,508.812,519.2715000000001,513.9491831404299,512.9554424893678,-1,519.2715000000001,537.0602087487646,501.4827912512355,-0.676918160281664,44.99669719773884,0.9937406510621258,4.482929015598301,-3.489188364536175,0.2140950881853426,-0.0337371890120776,24324161.0,0.0,0.0,-2.6141770147754646,-3.206289840249747,-2.6152430061031846,-2.239742915153644,0,-0.005855331900715743
2025-08-25,504.26,-0.0058553319007157,-0.0058725415683089,506.244,518.8595,512.4585395803638,512.3113356383035,-1,518.8595,537.6613940535523,500.0576059464478,-0.7764909193944618,42.64513075549562,0.1472039420602868,3.6157840008906974,-3.4685800588304114,0.2148324742248451,-0.0318331925351356,21638579.0,0.0,0.0,-2.6512818110664584,-3.1690325668530646,-2.371255992503242,-2.1524541013026925,0,-0.004402490778566581
2025-08-26,502.04,-0.0044024907785665,-0.0044122102782564,504.698,518.333,510.8556873372309,511.5504959613921,-1,518.333,538.4221278268396,498.2438721731602,-0.8110357074950747,40.9235358245385,-0.6948086241612828,2.753665475880302,-3.448474100041585,0.2151730363264793,-0.0383112405179678,30835709.0,0.0,0.0,-2.6132982209122058,-3.11465624088668,-2.456930995734722,-2.161249552911264,0,0.009361803840331362
2025-08-27,506.74,0.0093618038403313,0.0093182537487059,504.90199999999993,518.008,510.22250466996456,511.19416292721496,-1,518.008,538.6468418687971,497.369158131203,-0.5459608669726578,45.90280745919968,-0.9716582572503968,2.0086007292541623,-2.980258986504559,0.2181890231451557,-0.0288057956570901,17277893.0,0.0,0.0,-2.010413202635751,-2.923521277367389,-1.9825686037920387,-1.826861971196211,0,0.005722855902435153
2025-08-28,509.64,0.0057228559024351,0.0057065425722285,505.9820000000001,516.8149999999999,510.132888566893,511.0790397474213,-1,516.8149999999999,536.415617068722,497.2143829312778,-0.3660599038715746,48.7718990017445,-0.9461511805282612,1.4176503472976778,-2.363801527825939,0.163944421366432,-0.0370342377749225,18015593.0,0.0,0.0,-1.6634320226296153,-2.695738030433215,-2.1639035970225513,-1.7639871710921196,0,-0.005788399654658161
2025-08-29,506.69,-0.0057883996546581,-0.0058052173697786,505.874,515.944,509.6032134027556,510.7539256920568,-1,515.944,535.7270372847931,496.1609627152067,-0.4677744810759318,46.09383342344678,-1.1507122893011683,0.9039778199779086,-2.054690109279077,0.1541852322393261,-0.0266817780168274,20961569.0,0.0,0.0,-1.8215598956425896,-2.5547778340772327,-1.7143977421095493,-1.6030456473861683,0,-0.00309854151453548
2025-09-02,505.12,-0.0030985415145354,-0.0031033519337198,506.046,514.418,508.9134882638701,510.3365978630155,-1,514.418,532.4335121463622,496.4024878536378,-0.5161107785591045,44.68746351292694,-1.4231095991453913,0.4385603361532486,-1.86166993529864,0.1268686117743335,-0.0332261521972133,18127995.0,0.0,0.0,-1.8547587662066127,-2.44792957039474,-1.8571548765883326,-1.6329383526459238,0,0.0004553373455813414
2025-09-03,505.35,0.0004553373455813,0.0004552337109901,506.708,513.298,508.3652593001978,509.9672202435329,-1,513.298,530.5944987026104,496.0015012973896,-0.4595149652340012,44.952440206567054,-1.6019609433350863,0.0304560802555815,-1.632417023590668,0.1192166879798937,-0.028490685737355,16345078.0,0.0,0.0,-1.749560375924988,-2.3358796754213587,-1.62554838250603,-1.5028239279174476,0,0.005184525576333199
2025-09-04,507.97,0.0051845255763331,0.0051711321958779,506.954,512.4495,508.3044501770905,509.8192780032712,-1,512.4495,528.9897507140971,495.9092492859028,-0.2708241898765219,48.00792011435487,-1.514827826180749,-0.2786007010316845,-1.2362271251490644,0.1213283926375614,-0.0176561593502223,15509486.0,0.0,0.0,-1.431280881682179,-2.185795367419299,-1.2191529715956826,-1.2594085582497494,0,-0.025533003917554198
2025-09-05,495.0,-0.0255330039175541,-0.0258646281478592,504.026,511.1575000000001,506.2576116883073,508.7215537067326,-1,511.1575000000001,528.929173350734,493.38582664926616,-0.9091715608948464,37.04562178136163,-2.463942018425314,-0.7156689645104105,-1.7482730539149034,0.1475700564992899,-0.0289738509523902,31994846.0,0.0,0.0,-2.222954571065064,-2.252370959634453,-1.531971746415708,-1.543873765367124,0,0.006464646464646506
2025-09-08,498.2,0.0064646464646465,0.0064438402593897,502.328,509.9655,505.01797912087545,507.94217935808575,-1,509.9655,527.8614242346266,492.0695757653733,-0.6574401995530931,40.64666659735466,-2.9242002372103,-1.1573752190503883,-1.7668250181599117,0.1500853208990495,-0.0148698884758364,16771015.0,0.0,0.0,-1.8375360437445594,-2.2132673575881863,-1.0361628737196975,-1.2834810539478525,0,0.00042151746286633873
2025-09-09,498.41,0.0004215174628663,0.0004214286493373,500.9860000000001,508.7975,504.0013669484331,507.2360919982276,-1,508.7975,526.4976538798222,491.0973461201777,-0.5868593047567465,40.88564000645825,-3.234725049794463,-1.5728451851992036,-1.6618798645952593,0.1502731649637682,-0.0115619546247818,14410542.0,0.0,0.0,-1.7412893293048564,-2.150562393217249,-0.8982691067157352,-1.2002926515157908,0,0.0039325053670671295
2025-09-10,500.37,0.0039325053670671,0.0039247932797739,499.99,507.354,503.44269511021264,506.7274925909514,-1,507.354,522.5689959268345,492.1390040731654,-0.4590208261365585,43.18490822792256,-3.2847974807388027,-1.915235644307124,-1.369561836431679,0.1393229235553116,-0.0135244366460974,21611816.0,0.0,0.0,-1.499356723841389,-2.047388609483371,-0.9312961415890589,-1.1376721466952913,0,0.0012790535004096881
2025-09-11,501.01,0.0012790535004096,0.0012782362083138,498.598,506.3755,503.0684343240261,506.3039746212513,-1,506.3755,520.486164089744,492.26483591025607,-0.3802443291028241,43.951508831195255,-3.2355402972252705,-2.179296574890753,-1.0562437223345174,0.1301358162789739,-0.0064450878515052,18881608.0,0.0,0.0,-1.387183872291521,-1.9383356436101402,-0.6762713913939007,-0.9987156723487045,0,0.01774415680325747
2025-09-12,509.9,0.0177441568032574,0.0175885670956047,501.578,505.7465,504.119444428022,506.570346871529,-1,505.7465,517.8071437377686,493.6858562622314,0.344384602539335,53.36451624375061,-2.4509024435070046,-2.2336177486140034,-0.2172846948930011,0.1464312520980779,0.015656123018086,23624884.0,0.0,0.0,-0.6434123016238997,-1.7146008696957604,0.05759489809979607,-0.5371744634137914,0,0.010707981957246648
2025-09-15,515.36,0.0107079819572466,0.0106510575217787,505.0100000000001,505.506,505.8487606698648,507.2214322884528,-1,505.506,516.5003150860562,494.5116849139439,0.8962813893243451,58.02692965302517,-1.3726716185879582,-2.0614285226087943,0.6887569040208361,0.1517333968871728,0.0170106958203417,17143786.0,0.0,0.0,-0.26781679693539795,-1.459616528759276,0.11504650450861664,-0.3782012149988827,0,-0.012263272275690795
2025-09-16,509.04,-0.0122632722756907,-0.012339086658352,507.1360000000001,505.103,506.3397205668087,507.3561410078266,1,505.103,514.8252070269377,495.3807929730622,0.4049492043413238,51.59671508456975,-1.0164204410179425,-1.852426906290624,0.8360064652726817,0.1564327902179332,-0.0011773016246762,19711922.0,0.0,0.0,-0.740410853444821,-1.3447294303549135,-0.46792667249008735,-0.6480388636492231,0,0.0019251925192518282
2025-09-17,510.02,0.0019251925192518,0.0019233417111942,509.066,505.1155,506.9059174026843,507.5534638961358,1,505.1155,514.8635804588664,495.3674195411336,0.503124694209832,52.47614496313291,-0.6475464934515003,-1.6114508237227994,0.9639043302712992,0.1482580782783845,0.0065720657601293,15816585.0,0.0,0.0,-0.6480871031273422,-1.2344242893812316,-0.1913716649957498,-0.5052035757192888,0,-0.003078310654484162
2025-09-18,508.45,-0.0030783106544841,-0.0030830583985846,510.554,505.25200000000007,507.14346857150207,507.6198739779035,1,505.25200000000007,515.1115390092357,495.3924609907645,0.324355935607568,50.88121323062456,-0.4764054064014544,-1.3844417402585305,0.908036333857076,0.1457518636024347,0.0065924928729805,18913696.0,0.0,0.0,-0.7444897738279123,-1.163564355392024,-0.16970202094016001,-0.4991847509426445,0,0.018644901170223216
2025-09-19,517.93,0.0186449011702232,0.0184732157556264,512.16,505.9365,508.8029349451172,508.3835870165773,1,505.9365,517.2881672089172,494.58483279108265,1.0565408392679516,58.98699854977639,0.4193479285398211,-1.02368380649886,1.4430317350386812,0.1587425938279192,0.0248936380726227,52474093.0,0.0,0.0,-0.08993810704607258,-0.97100044912759,0.4661607239676452,-0.0975814803024362,0,-0.006719054698511195
2025-09-22,514.45,-0.0067190546985111,-0.0067417291709534,511.978,506.2975,509.67171418432986,508.83295094127527,1,506.2975,518.2648835244806,494.3301164755194,0.6812266008959428,55.37445945335981,0.8387632430545864,-0.6511943965881708,1.4899576396427572,0.160255504810118,0.0127566588578065,20009314.0,0.0,0.0,-0.3509659488590312,-0.8663546175125241,0.07524523246822414,-0.26044601278605883,0,-0.010146758674312473
2025-09-23,509.23,-0.0101467586743124,-0.0101985879274612,512.016,506.546,509.6037581559714,508.8623619826623,1,506.546,518.5416121802893,494.5503878197107,0.2237484806661439,50.38938908653895,0.7413961733091696,-0.3726762826087028,1.1140724559178723,0.1633175602179738,0.0287474747474747,19799580.0,0.0,0.0,-0.7265826313560372,-0.8546932069053816,0.6552518377930139,-0.12965168476999803,0,0.0018066492547570423
2025-09-24,510.15,0.001806649254757,0.0018050192269559,512.042,506.9515,509.6877953627451,508.9577425765392,1,506.9515,518.8536984258951,495.0493015741049,0.2687318666307206,51.22284053638179,0.7300527862059312,-0.152130468845776,0.8821832550517071,0.1623303039881849,0.023986350863107,13533711.0,0.0,0.0,-0.6327225464006431,-0.8282704646971347,0.5127189571664291,-0.15416049044616212,0,-0.006115848279917735
2025-09-25,507.03,-0.0061158482799177,-0.0061346266830678,511.758,506.966,509.2789037684767,508.81494683012886,1,506.966,518.8678201173695,495.06417988263047,0.0053773287924729,48.2616950047333,0.4639569383477919,-0.0289129874070624,0.4928699257548543,0.1608375355987301,0.0172949980939385,15786468.0,0.0,0.0,-0.8498884510426549,-0.8480954610502495,0.2793116460554976,-0.2842424793516692,0,0.008737155592371204
2025-09-26,511.46,0.0087371555923712,0.0086992075270243,510.464,507.0570000000001,509.61445703486487,509.01087669456376,1,507.0570000000001,519.0721958172672,495.0418041827329,0.3664526210777429,52.46368862413987,0.6035803403011073,0.0975856781345715,0.5059946621665358,0.1625801293152637,0.0221635989367867,16213129.0,0.0,0.0,-0.4807045642101716,-0.7941765774779159,0.46400538580217526,-0.13228317218075197,0,0.006139287529816739
2025-09-29,514.6,0.0061392875298167,0.0061205188823731,510.494,507.4525,510.3814636448857,509.42488582829975,1,507.4525,519.9287272891039,494.976272710896,0.5728895309756226,55.23865018586719,0.9565778165859342,0.269384105824844,0.6871937107610901,0.1622697411915326,0.0271252070816949,17617775.0,0.0,0.0,-0.22765632533632787,-0.701804149843436,0.6571306531358219,0.00901342606941307,1,0.00650991061018269
2025-09-30,517.95,0.0065099106101826,0.0064888126564672,512.238,508.094,511.54585385336486,510.0563757669442,1,508.094,521.3596555376305,494.8283444623693,0.7429711989763079,58.05211448657349,1.489478086420661,0.5134029019440075,0.9760751844766534,0.1628007502229091,0.0157874092959404,19728229.0,0.0,0.0,0.0286539531337738,-0.5763911572439444,0.2619333079735717,-0.046690340893481244,0,0.0033980113910609955
2025-10-01,519.71,0.0033980113910609,0.0033922511954726,514.15,508.81200000000007,512.8018763374625,510.7714590434669,1,508.81200000000007,522.9763371294515,494.64766287054863,0.7693971062959323,59.492652054903445,2.030417293995697,0.8168057803543455,1.2136115136413514,0.1629433392949392,0.0084407016454517,22632336.0,0.0,0.0,0.16719508544308365,-0.4495611688543996,0.006719118373713976,-0.07659958369418329,0,-0.007638875526736144
2025-10-02,515.74,-0.0076388755267361,-0.0076682011751685,515.892,509.2005,513.2538953624683,511.1394991143212,1,509.2005,523.6900947784289,494.7109052215711,0.4513238706810166,54.911834547492994,2.114396248147102,1.0763238739128969,1.0380723742342053,0.1653589587688572,0.0131620304887631,21222886.0,0.0,0.0,-0.20367083789214308,-0.4095920514713074,0.2134468153261845,-0.0684257950820909,0,0.003121728002482005
2025-10-03,517.35,0.003121728002482,0.0031168655265446,517.07,510.3179999999999,513.8840653067039,511.599536216964,1,510.3179999999999,523.5927383362425,497.0432616637573,0.5297279556013068,56.37872626553845,2.2845290897398627,1.31796491707829,0.9665641726615726,0.1321330550799706,0.0143719854123367,15112321.0,0.0,0.0,-0.05524536537575655,-0.35270173217630935,0.2725789443237465,-0.003821875605917376,1,0.021687445636416447
2025-10-06,528.57,0.0216874456364164,0.0214556188196879,519.8639999999999,511.83650000000006,516.1434398749033,512.8566076083,1,511.83650000000006,526.1797467513252,497.4932532486749,1.1666465961379358,64.93937709556951,3.2868322666032554,1.7117383869832832,1.5750938796199725,0.1482744183772267,0.0395712459435539,21388581.0,0.0,0.0,0.7203559260443689,-0.1299756875508086,1.2226000425390084,0.5394872782098246,1,-0.008683807253533127
2025-10-07,523.98,-0.0086838072535331,-0.0087217312169509,521.07,513.115,517.3490645095335,513.6805626002778,1,513.115,526.969232870211,499.260767129789,0.7842368539481972,59.77155551767383,3.668501909255724,2.103091091437772,1.5654108178179524,0.1537985733596767,0.0116811152086191,14615208.0,0.0,0.0,0.27876700847536284,-0.029647451946793777,0.16666889290470285,0.10667565122502012,1,0.0016603687163632141
2025-10-08,524.85,0.0016603687163632,0.0016589918281101,522.0980000000001,514.339,518.5030545849899,514.5079283335905,1,514.339,527.7712908655124,500.90670913448776,0.7825173014222909,60.41457765654214,3.9951262513993697,2.4814981234300912,1.5136281279692785,0.1537307532525939,0.0202157644085916,13363447.0,0.0,0.0,0.36279309736257154,0.06105545489038349,0.4900338559474052,0.259334332776702,1,-0.004668000381061299
2025-10-09,522.4,-0.0046680003810612,-0.0046789295195854,523.43,515.4085,519.1025846488376,515.092526234806,1,515.4085,527.7327717731246,503.0842282268755,0.567295182117479,57.6213420468166,4.010058414031619,2.787210181550397,1.2228482324812218,0.1557423988072291,0.0258625768316869,18343602.0,0.0,0.0,0.13048030531753238,0.08775838602096925,0.6998074182617422,0.2929682539603585,1,-0.02189892802450233
2025-10-10,510.96,-0.0218989280245023,-0.0221422687088876,522.1519999999999,515.4615,517.8498793182472,514.7864131803759,1,515.4615,527.6948096180681,503.2281903819319,-0.3679707405877706,46.75184997069829,3.063466137871273,2.842461372814572,0.2210047650567013,0.1667679513656217,0.0015877683034402,24133840.0,0.0,0.0,-0.8691490907048826,-0.0886745147811693,-0.2081777526620551,-0.26886066026798816,0,0.006047440112728841
2025-10-13,514.05,0.0060474401127288,0.0060292277353936,519.2479999999999,515.396,517.2652825000553,514.7318640559037,1,515.396,527.6456150745513,503.1463849254486,-0.1098810037546671,49.52164851579346,2.533418444151607,2.7806527870819795,-0.2472343429303722,0.1636692130223472,0.013845334595586,14284238.0,0.0,0.0,-0.575912458018729,-0.17845808979829073,0.27833213953014235,-0.062380765217768676,0,-0.0009337613072656348
2025-10-14,513.57,-0.0009337613072656,-0.0009341975339306,517.166,515.6225000000001,516.6967775000468,514.6458000517626,1,515.6225000000001,527.5403024732107,503.7046975267894,-0.1722213474013945,49.094436577300925,2.050977448284129,2.63471771932241,-0.5837402710382804,0.1572643355110468,0.004125444805068,14684300.0,0.0,0.0,-0.5929262937458167,-0.2600273128476576,-0.07634409908848495,-0.2103125216420475,0,-0.00027260159277231466
2025-10-15,513.43,-0.0002726015927723,-0.0002726387553403,514.882,515.793,516.1941963461934,514.5557407886691,-1,515.793,527.4684282689823,504.1175717310177,-0.2023908627213068,48.96176532238826,1.638455557524253,2.435465286962778,-0.7970097294385257,0.1571833325832551,-0.0022736105713176,14694654.0,0.1909,0.0,-0.5828255579413466,-0.3287848252332384,-0.31715165551968877,-0.30976439732846994,0,-0.002804666653681953
